230,X16,X19,X23,X27,X39,X73,X94,X96,X151,X211,X299,X350,X604
231,X8,X9,X23,X27,X33,X103,X111,X163,X181,X200,X219,X299,X350
232,X19,X23,X30,X33,X94,X103,X111,X116,X181,X200,X219,X350,X691
233,X1,X4,X9,X19,X33,X73,X94,X96,X118,X122,X200,X211,X303
234,X1,X4,X9,X19,X33,X73,X94,X96,X118,X122,X200,X211,X303
235,X1,X9,X19,X24,X30,X72,X94,X114,X151,X181,X211,X299,X350
236,X8,X11,X24,X30,X103,X111,X211,X220,X249,X265,X270,X303,X447
237,X7,X8,X23,X27,X33,X94,X103,X114,X200,X211,X219,X299,X350
238,X10,X19,X23,X26,X30,X73,X94,X118,X122,X144,X200,X211,X303
239,X4,X10,X12,X14,X18,X33,X103,X220,X249,X265,X270,X502,X554
240,X5,X19,X23,X30,X41,X73,X94,X114,X151,X200,X211,X264,X691
241,X1,X10,X12,X14,X18,X33,X103,X220,X249,X265,X270,X303,X447
242,X5,X9,X19,X30,X94,X114,X163,X249,X299,X356,X502,X554,X763
243,X8,X9,X19,X24,X30,X94,X114,X151,X157,X163,X200,X211,X264
244,X1,X6,X9,X18,X33,X103,X111,X126,X249,X265,X315,X447,X468
245,X8,X11,X24,X30,X90,X94,X105,X151,X200,X211,X356,X554,X581
246,X8,X9,X19,X24,X29,X103,X111,X126,X157,X163,X211,X311,X554
247,X8,X11,X16,X24,X30,X94,X114,X126,X157,X163,X211,X311,X554
248,X8,X23,X30,X103,X111,X201,X211,X220,X249,X265,X270,X303,X554
249,X1,X11,X24,X30,X111,X121,X126,X151,X249,X265,X270,X303,X502
250,X8,X19,X30,X33,X103,X111,X126,X151,X208,X249,X356,X502,X554
251,X19,X30,X33,X103,X111,X201,X211,X220,X265,X315,X447,X468,X763
252,X19,X30,X33,X103,X111,X201,X211,X220,X265,X315,X447,X468,X763
253,X19,X30,X33,X68,X103,X111,X201,X211,X220,X265,X315,X468,X763
254,X1,X9,X24,X30,X90,X94,X103,X111,X208,X249,X265,X270,X763
255,X1,X14,X19,X24,X30,X45,X103,X111,X208,X249,X265,X270,X763
256,X9,X10,X24,X30,X90,X94,X103,X111,X208,X249,X265,X270,X691
257,X8,X14,X19,X24,X30,X45,X103,X111,X208,X249,X265,X270,X763
258,X8,X14,X19,X24,X30,X45,X103,X111,X208,X249,X265,X270,X763
259,X8,X14,X19,X24,X30,X45,X103,X111,X208,X249,X265,X270,X763
260,X1,X19,X30,X33,X90,X111,X126,X144,X265,X303,X502,X536,X554
261,X1,X19,X30,X33,X90,X111,X126,X144,X265,X303,X502,X536,X554
262,X7,X33,X94,X103,X111,X126,X144,X249,X265,X303,X502,X536,X691
263,X5,X19,X30,X35,X45,X94,X96,X144,X151,X163,X200,X211,X264
264,X1,X3,X19,X24,X30,X103,X126,X144,X187,X265,X270,X303,X536
265,X1,X9,X19,X24,X64,X92,X103,X118,X200,X211,X350,X468,X502
266,X3,X19,X24,X30,X90,X94,X111,X126,X144,X211,X275,X291,X554
267,X1,X10,X19,X24,X30,X103,X126,X144,X187,X265,X270,X303,X536
268,X3,X9,X19,X24,X64,X92,X103,X118,X157,X187,X211,X275,X303
269,X3,X9,X19,X24,X64,X92,X103,X118,X157,X187,X211,X275,X303
270,X3,X9,X19,X24,X64,X92,X103,X118,X157,X187,X211,X275,X303
271,X3,X9,X19,X24,X64,X92,X103,X118,X157,X187,X211,X275,X303
272,X3,X9,X19,X24,X64,X92,X103,X118,X157,X187,X211,X275,X303
273,X1,X5,X19,X24,X30,X35,X45,X94,X103,X144,X211,X299,X303
274,X3,X19,X24,X35,X68,X94,X121,X151,X265,X270,X303,X536,X581
275,X19,X24,X30,X90,X94,X121,X151,X200,X229,X264,X265,X270,X303
276,X3,X9,X19,X24,X26,X30,X94,X116,X126,X144,X150,X200,X264
277,X1,X19,X24,X30,X33,X45,X92,X103,X151,X200,X211,X299,X303
278,X1,X19,X24,X30,X33,X45,X92,X103,X151,X200,X211,X299,X303
279,X3,X19,X24,X30,X33,X45,X92,X103,X151,X200,X211,X299,X303
280,X1,X5,X8,X19,X30,X35,X45,X103,X151,X200,X211,X299,X303
281,X1,X6,X19,X24,X30,X92,X94,X118,X200,X264,X265,X270,X303
282,X2,X13,X24,X30,X92,X94,X116,X126,X144,X150,X211,X299,X303
283,X3,X19,X26,X30,X92,X103,X114,X208,X249,X350,X472,X536,X604
284,X1,X6,X19,X24,X92,X94,X116,X126,X144,X150,X211,X299,X303
285,X3,X19,X24,X103,X111,X125,X151,X220,X249,X291,X303,X536,X604
286,X19,X24,X30,X90,X94,X126,X151,X220,X249,X270,X303,X468,X536
287,X1,X24,X26,X29,X41,X103,X111,X151,X208,X249,X350,X468,X536
288,X19,X24,X30,X90,X126,X151,X187,X249,X265,X270,X303,X356,X468
289,X3,X19,X24,X26,X94,X126,X151,X220,X249,X291,X303,X536,X604
290,X1,X5,X16,X24,X35,X103,X111,X151,X208,X249,X350,X468,X536
291,X3,X13,X24,X30,X35,X103,X111,X151,X208,X249,X350,X468,X536
292,X3,X13,X19,X24,X26,X103,X111,X151,X208,X249,X350,X468,X536
293,X3,X18,X24,X30,X35,X103,X111,X151,X208,X249,X350,X468,X536
294,X1,X6,X19,X24,X30,X111,X151,X187,X208,X249,X350,X468,X536
295,X1,X6,X19,X24,X30,X111,X151,X187,X208,X249,X350,X468,X536
