103,X14,X33,X43,X83,X100,X116,X157,X173,X186,X187,X270,X299,X763
104,X12,X14,X24,X27,X68,X83,X116,X127,X157,X181,X186,X220,X315
105,X12,X14,X24,X27,X83,X100,X103,X116,X157,X181,X187,X220,X299
106,X23,X24,X30,X37,X64,X68,X72,X83,X100,X116,X186,X220,X502
107,X12,X14,X24,X27,X68,X83,X116,X127,X157,X181,X186,X220,X315
108,X12,X14,X24,X27,X90,X109,X127,X157,X173,X181,X220,X299,X502
109,X12,X14,X24,X27,X90,X109,X127,X157,X173,X181,X220,X299,X502
110,X12,X14,X24,X27,X90,X109,X127,X157,X173,X181,X220,X275,X763
111,X7,X18,X24,X41,X68,X83,X116,X127,X157,X181,X186,X220,X315
112,X5,X23,X24,X30,X100,X116,X125,X157,X181,X186,X220,X299,X502
113,X14,X24,X33,X41,X68,X83,X100,X103,X116,X125,X150,X157,X220
114,X12,X14,X24,X64,X90,X109,X127,X157,X173,X181,X220,X265,X608
115,X12,X14,X24,X90,X109,X127,X157,X173,X181,X220,X265,X502,X554
116,X12,X14,X24,X90,X103,X109,X157,X173,X181,X220,X265,X468,X608
117,X7,X24,X27,X90,X109,X127,X157,X173,X181,X220,X265,X468,X608
118,X12,X14,X24,X90,X103,X109,X127,X157,X181,X186,X220,X604,X763
119,X2,X6,X24,X68,X83,X109,X116,X127,X157,X181,X186,X220,X356
120,X12,X14,X24,X90,X103,X109,X127,X157,X181,X186,X220,X299,X763
121,X2,X6,X18,X24,X96,X111,X127,X157,X159,X181,X186,X220,X270
122,X2,X6,X18,X24,X96,X111,X127,X157,X159,X181,X186,X220,X270
123,X5,X6,X7,X33,X39,X90,X109,X111,X150,X220,X299,X502,X554
124,X5,X6,X7,X33,X39,X90,X109,X111,X150,X220,X299,X502,X554
125,X5,X6,X7,X33,X39,X90,X109,X111,X150,X181,X219,X220,X608
126,X5,X6,X7,X33,X39,X90,X109,X111,X144,X150,X219,X220,X608
127,X5,X6,X7,X33,X39,X90,X109,X111,X150,X157,X220,X275,X608
128,X5,X6,X7,X33,X39,X90,X109,X111,X150,X157,X220,X275,X608
129,X5,X6,X7,X33,X90,X109,X111,X150,X157,X159,X220,X275,X608
130,X5,X6,X7,X33,X90,X109,X111,X150,X157,X159,X220,X275,X608
131,X5,X7,X18,X27,X33,X68,X109,X150,X201,X220,X299,X626,X763
132,X5,X7,X14,X30,X96,X100,X109,X116,X150,X157,X220,X275,X608
133,X5,X7,X18,X24,X39,X96,X111,X127,X157,X181,X186,X220,X270
134,X7,X9,X14,X30,X100,X109,X116,X150,X151,X157,X220,X265,X447
135,X7,X11,X12,X30,X83,X100,X116,X127,X151,X157,X219,X220,X608
136,X7,X9,X14,X30,X43,X100,X111,X114,X116,X181,X186,X220,X299
137,X7,X14,X24,X41,X42,X49,X111,X150,X201,X220,X299,X626,X763
138,X7,X14,X24,X41,X42,X49,X111,X116,X157,X181,X219,X220,X608
139,X7,X14,X24,X41,X42,X49,X111,X116,X157,X181,X219,X220,X608
140,X7,X14,X24,X41,X42,X49,X111,X116,X157,X181,X219,X220,X626
141,X7,X14,X24,X41,X42,X49,X111,X116,X157,X181,X219,X220,X608
142,X5,X7,X41,X42,X43,X103,X109,X116,X150,X157,X219,X220,X608
