0,X9,X17,X26,X30,X41,X83,X91,X114,X144,X350,X581,X626,X738
1,X9,X17,X26,X30,X41,X83,X91,X114,X144,X350,X581,X626,X738
2,X9,X10,X29,X83,X100,X118,X127,X219,X220,X265,X604,X608,X763
3,X9,X10,X29,X83,X100,X118,X127,X219,X220,X265,X604,X608,X763
4,X29,X68,X90,X105,X109,X114,X116,X126,X186,X219,X382,X626,X738
5,X29,X68,X90,X105,X109,X114,X116,X126,X186,X219,X604,X608,X763
6,X1,X5,X7,X10,X11,X17,X33,X90,X157,X264,X299,X626,X691
7,X5,X43,X83,X100,X108,X126,X127,X219,X229,X272,X275,X626,X691
8,X1,X13,X17,X18,X31,X72,X90,X121,X211,X265,X472,X604,X626
9,X1,X13,X17,X18,X31,X72,X90,X121,X211,X265,X472,X604,X626
10,X18,X26,X33,X43,X128,X144,X219,X229,X272,X311,X472,X604,X626
11,X18,X26,X33,X43,X128,X144,X219,X229,X272,X311,X472,X604,X738
12,X1,X5,X7,X11,X17,X33,X90,X219,X229,X272,X275,X604,X626
13,X1,X5,X7,X11,X17,X33,X90,X219,X229,X272,X275,X604,X626
14,X1,X5,X7,X11,X17,X33,X90,X219,X229,X272,X275,X604,X626
15,X8,X17,X24,X43,X90,X114,X121,X127,X197,X382,X468,X615,X738
16,X1,X8,X17,X24,X92,X116,X159,X249,X265,X382,X447,X604,X626
17,X1,X8,X17,X24,X92,X116,X159,X249,X265,X382,X447,X604,X626
18,X1,X8,X17,X24,X92,X114,X118,X121,X127,X197,X220,X264,X626
19,X1,X11,X26,X27,X41,X43,X100,X105,X121,X382,X447,X604,X626
20,X1,X30,X39,X90,X100,X111,X116,X122,X127,X200,X265,X382,X691
21,X1,X18,X30,X72,X96,X109,X116,X173,X200,X382,X447,X604,X626
22,X1,X12,X13,X17,X18,X27,X41,X43,X144,X201,X382,X468,X615
23,X1,X12,X13,X17,X18,X27,X41,X43,X144,X201,X382,X468,X615
24,X1,X14,X23,X43,X90,X109,X116,X173,X200,X382,X554,X581,X691
25,X4,X11,X14,X72,X96,X109,X116,X173,X200,X265,X270,X604,X626
26,X11,X17,X18,X26,X31,X41,X42,X90,X114,X144,X220,X270,X738
27,X4,X11,X14,X72,X96,X109,X116,X173,X200,X265,X291,X382,X626
28,X4,X11,X14,X72,X96,X109,X116,X173,X200,X265,X291,X382,X626
29,X4,X11,X14,X72,X96,X109,X116,X173,X200,X265,X291,X382,X626
30,X1,X14,X24,X27,X92,X109,X116,X159,X200,X264,X291,X299,X626
31,X4,X18,X24,X41,X43,X72,X96,X121,X144,X197,X291,X468,X763
32,X4,X11,X14,X72,X96,X109,X111,X116,X173,X200,X265,X291,X626
33,X4,X11,X14,X72,X96,X109,X121,X163,X181,X186,X211,X291,X356
34,X1,X18,X24,X27,X92,X109,X116,X121,X144,X201,X382,X468,X615
35,X1,X4,X5,X18,X26,X27,X41,X43,X114,X126,X201,X291,X626
36,X5,X24,X30,X72,X96,X109,X116,X159,X200,X275,X291,X303,X626
37,X5,X24,X30,X72,X96,X109,X116,X159,X200,X275,X291,X303,X626
38,X1,X24,X30,X72,X96,X109,X116,X159,X200,X275,X291,X303,X738
39,X1,X4,X18,X27,X41,X43,X114,X144,X200,X201,X229,X264,X581
40,X1,X4,X18,X27,X41,X43,X114,X144,X200,X201,X229,X264,X691
41,X1,X4,X18,X27,X41,X43,X114,X144,X200,X201,X229,X264,X691
42,X1,X4,X5,X18,X26,X27,X41,X114,X126,X159,X201,X264,X626
43,X1,X4,X5,X18,X26,X27,X41,X114,X126,X159,X201,X264,X626
44,X1,X4,X5,X18,X26,X27,X41,X114,X126,X159,X201,X264,X626
45,X1,X4,X5,X18,X26,X27,X41,X114,X126,X159,X201,X264,X626
46,X1,X4,X5,X18,X26,X27,X41,X114,X126,X159,X201,X264,X763
47,X1,X4,X5,X18,X26,X27,X41,X114,X126,X159,X201,X264,X581
48,X4,X14,X24,X27,X30,X41,X96,X100,X121,X144,X186,X291,X581
49,X4,X24,X26,X27,X42,X43,X96,X100,X105,X121,X144,X264,X626
50,X4,X24,X26,X27,X72,X92,X96,X100,X121,X144,X186,X291,X581
51,X4,X24,X26,X27,X72,X92,X96,X100,X121,X144,X186,X291,X581
52,X4,X24,X26,X27,X42,X43,X96,X100,X105,X121,X144,X264,X303
53,X4,X6,X10,X27,X41,X42,X43,X83,X96,X114,X116,X264,X303
54,X11,X24,X26,X27,X42,X43,X96,X100,X105,X144,X264,X303,X604
55,X14,X24,X26,X27,X42,X43,X96,X100,X105,X121,X144,X264,X303
56,X14,X24,X26,X27,X42,X43,X96,X100,X105,X121,X144,X264,X303
57,X4,X24,X26,X27,X42,X43,X96,X100,X105,X121,X144,X264,X303
58,X11,X24,X26,X27,X42,X43,X96,X100,X105,X121,X144,X264,X303
59,X1,X18,X24,X26,X42,X43,X96,X100,X105,X121,X144,X264,X303
60,X14,X24,X27,X30,X42,X43,X96,X100,X105,X121,X144,X303,X350
61,X24,X26,X27,X42,X43,X96,X100,X105,X111,X121,X144,X264,X303
62,X24,X26,X42,X43,X96,X100,X105,X111,X121,X144,X264,X299,X303
63,X24,X26,X42,X43,X96,X100,X105,X111,X121,X144,X264,X299,X303
64,X24,X26,X42,X43,X92,X100,X105,X111,X121,X144,X264,X299,X303
65,X4,X9,X24,X27,X30,X41,X114,X125,X126,X186,X265,X303,X350
66,X11,X24,X27,X42,X43,X96,X100,X111,X118,X121,X144,X303,X350
67,X14,X24,X27,X30,X42,X83,X100,X109,X121,X144,X151,X264,X615
68,X4,X9,X10,X24,X27,X30,X41,X114,X126,X159,X201,X264,X303
69,X4,X14,X24,X30,X43,X96,X100,X109,X121,X144,X151,X350,X615
70,X4,X14,X24,X30,X43,X96,X100,X109,X121,X144,X151,X350,X615
71,X4,X8,X10,X26,X27,X31,X41,X114,X126,X144,X151,X303,X350
72,X4,X8,X10,X26,X27,X31,X41,X114,X126,X144,X151,X201,X303
73,X4,X8,X10,X26,X27,X31,X41,X114,X126,X159,X264,X291,X350
74,X4,X8,X10,X26,X27,X41,X151,X159,X201,X264,X291,X303,X615
75,X4,X8,X10,X26,X27,X41,X151,X159,X201,X264,X291,X303,X615
76,X7,X9,X24,X27,X30,X41,X114,X126,X159,X220,X264,X303,X350
77,X4,X27,X31,X90,X122,X151,X200,X229,X264,X291,X303,X350,X604
78,X4,X27,X31,X90,X122,X151,X200,X229,X264,X291,X303,X350,X604
79,X1,X4,X9,X10,X26,X42,X114,X126,X186,X197,X291,X303,X615
80,X4,X14,X24,X26,X27,X41,X49,X68,X201,X264,X291,X315,X691
81,X4,X5,X14,X23,X24,X27,X42,X43,X144,X151,X291,X303,X615
82,X4,X5,X8,X14,X23,X24,X27,X42,X43,X151,X264,X270,X303
83,X4,X5,X8,X14,X23,X24,X27,X43,X151,X264,X270,X303,X311
