0,X47,X108,X359,X384,X411,X415,X465,X515,X525,X574,X586,X611,X622
1,X47,X108,X359,X384,X411,X415,X465,X515,X525,X574,X586,X611,X622
2,X78,X124,X126,X153,X284,X352,X402,X421,X423,X497,X572,X665,X710
3,X14,X145,X359,X384,X411,X415,X465,X515,X525,X574,X586,X738,X745
4,X117,X145,X359,X384,X411,X415,X465,X515,X525,X574,X586,X738,X745
5,X117,X145,X359,X384,X411,X415,X465,X515,X525,X574,X586,X738,X745
6,X117,X145,X251,X359,X384,X415,X465,X515,X525,X574,X586,X738,X745
7,X117,X145,X251,X359,X384,X415,X465,X515,X525,X574,X586,X738,X745
8,X117,X145,X251,X359,X384,X415,X465,X515,X525,X574,X586,X738,X745
9,X117,X145,X251,X359,X384,X415,X465,X515,X525,X574,X586,X738,X745
10,X117,X145,X251,X359,X384,X415,X465,X515,X525,X574,X586,X738,X745
11,X39,X47,X100,X114,X166,X352,X402,X421,X423,X470,X475,X550,X704
12,X39,X47,X100,X114,X166,X352,X402,X421,X423,X470,X475,X550,X704
13,X28,X32,X129,X145,X188,X396,X402,X421,X423,X470,X475,X529,X550
14,X39,X70,X359,X384,X411,X415,X465,X516,X522,X553,X572,X665,X704
15,X39,X47,X100,X114,X166,X352,X402,X421,X423,X517,X627,X687,X743
16,X39,X47,X100,X114,X166,X352,X402,X421,X423,X517,X627,X687,X743
17,X39,X47,X100,X114,X166,X352,X402,X421,X423,X517,X627,X687,X743
18,X117,X145,X359,X384,X411,X415,X516,X522,X553,X572,X625,X685,X743
19,X39,X70,X359,X384,X411,X415,X516,X522,X553,X572,X625,X685,X704
20,X47,X80,X129,X145,X188,X445,X505,X516,X522,X553,X572,X704,X753
21,X117,X145,X359,X384,X411,X415,X516,X522,X553,X572,X625,X685,X743
22,X39,X47,X81,X100,X114,X166,X402,X421,X423,X517,X627,X687,X743
23,X39,X47,X81,X100,X114,X166,X402,X421,X423,X517,X627,X687,X743
24,X117,X145,X359,X384,X411,X415,X516,X522,X553,X572,X625,X685,X743
25,X117,X204,X359,X384,X411,X415,X516,X522,X553,X572,X625,X687,X743
26,X117,X204,X359,X384,X411,X415,X516,X522,X553,X572,X625,X687,X743
27,X117,X145,X359,X384,X411,X415,X516,X522,X553,X572,X625,X685,X743
28,X117,X145,X359,X384,X411,X415,X516,X522,X553,X572,X625,X685,X743
29,X117,X204,X359,X384,X411,X415,X516,X522,X553,X572,X625,X687,X743
30,X117,X204,X359,X384,X411,X415,X516,X522,X553,X572,X625,X687,X743
31,X117,X204,X359,X384,X411,X415,X516,X522,X553,X572,X625,X687,X743
32,X39,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X743
33,X39,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X743
34,X39,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X743
35,X39,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X704
36,X39,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X743
37,X39,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X743
38,X47,X114,X166,X257,X384,X411,X415,X516,X522,X553,X572,X581,X743
39,X39,X47,X166,X257,X384,X411,X415,X516,X522,X553,X562,X572,X743
40,X39,X47,X166,X257,X384,X411,X415,X516,X522,X553,X572,X731,X743
41,X39,X47,X166,X257,X384,X411,X415,X516,X522,X553,X557,X572,X743
42,X47,X129,X166,X257,X384,X411,X415,X516,X522,X553,X557,X572,X743
