,Al,Ti,V,Nb,Ta,Zr,Mo,Fe,Cr,Sn,W,Si,Moeq,Bo,Md
0,0.018672306074615248,0.894653389870847,0.0,0.0,0.0,0.014911685946288533,0.04463196853876793,0.0,0.027130649569481344,0.0,0.0,0.0,11.521,2.799503229894761,2.4016691953127443
1,0.07193372096961446,0.7987974697867447,0.04191054974524658,0.012534705998765229,0.0,0.0,0.02629692920232182,0.0,0.04852662429730707,0.0,0.0,0.0,13.14,2.7749632767718206,2.3450429000425976
2,0.09038396678554768,0.8029445217558762,0.04787287879956907,0.0,0.0,0.0,0.025416781571731606,0.005240376452984469,0.028141474634290876,0.0,0.0,0.0,9.89,2.763719142093194,2.349781333732216
3,0.056903965069490546,0.84253009030434,0.0502330357892307,0.0,0.0,0.0,0.03200381001573723,0.01832909882120147,0.0,0.0,0.0,0.0,12.149999999999999,2.7762297476496935,2.361416465323644
4,0.056903965069490546,0.84253009030434,0.0502330357892307,0.0,0.0,0.0,0.03200381001573723,0.01832909882120147,0.0,0.0,0.0,0.0,12.149999999999999,2.7762297476496935,2.361416465323644
