0,X122,X133,X249,X285,X293,X321,X406,X432,X448,X547,X597,X635,X638
1,X122,X133,X249,X285,X293,X321,X406,X432,X448,X547,X597,X635,X638
2,X12,X43,X58,X223,X232,X329,X460,X506,X507,X565,X589,X711,X738
3,X122,X133,X199,X249,X293,X321,X406,X432,X448,X547,X597,X635,X638
4,X122,X133,X199,X249,X293,X321,X406,X432,X448,X547,X597,X635,X638
5,X9,X75,X109,X142,X232,X314,X377,X388,X394,X484,X597,X626,X696
6,X9,X75,X109,X142,X232,X314,X377,X388,X394,X484,X597,X626,X696
7,X9,X75,X109,X142,X232,X314,X377,X388,X394,X484,X597,X626,X696
8,X9,X75,X109,X142,X232,X314,X377,X388,X394,X484,X597,X626,X643
9,X9,X75,X109,X142,X232,X314,X377,X388,X394,X484,X597,X626,X643
10,X122,X133,X199,X249,X321,X377,X388,X394,X484,X597,X602,X626,X696
11,X9,X75,X109,X142,X260,X296,X377,X388,X394,X484,X597,X626,X696
12,X9,X75,X109,X142,X260,X296,X377,X388,X394,X484,X597,X626,X696
13,X9,X75,X109,X142,X296,X314,X377,X388,X394,X484,X597,X626,X696
14,X122,X133,X173,X260,X296,X377,X388,X394,X484,X526,X597,X626,X696
15,X9,X109,X142,X173,X260,X296,X377,X388,X394,X484,X597,X626,X696
16,X9,X109,X142,X173,X260,X296,X377,X388,X394,X484,X597,X626,X696
17,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
18,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
19,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
20,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
21,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
22,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
23,X9,X109,X142,X173,X242,X354,X406,X432,X448,X537,X597,X626,X696
24,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
25,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
26,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
27,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
28,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
29,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
30,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
31,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
32,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
33,X9,X109,X142,X173,X242,X354,X388,X406,X484,X597,X626,X696,X759
34,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
35,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
36,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
37,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
38,X9,X109,X142,X285,X293,X354,X406,X432,X484,X597,X626,X696,X759
39,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
40,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
41,X9,X109,X142,X173,X242,X354,X406,X432,X484,X597,X626,X696,X759
42,X9,X109,X142,X242,X354,X406,X432,X458,X484,X597,X626,X696,X759
43,X9,X109,X142,X285,X293,X354,X406,X484,X597,X626,X645,X696,X759
44,X9,X109,X142,X285,X293,X354,X406,X484,X597,X626,X645,X696,X759
45,X9,X109,X142,X285,X293,X354,X406,X484,X597,X626,X645,X696,X759
46,X9,X109,X142,X195,X285,X293,X354,X406,X432,X484,X597,X696,X759
47,X9,X109,X142,X285,X293,X354,X406,X432,X484,X597,X626,X696,X759
48,X9,X109,X142,X173,X354,X406,X432,X453,X484,X597,X626,X696,X759
49,X9,X109,X142,X173,X242,X354,X406,X484,X578,X597,X626,X696,X759
50,X9,X109,X142,X173,X242,X354,X406,X484,X578,X597,X626,X696,X759
51,X9,X109,X142,X173,X242,X354,X406,X484,X578,X597,X626,X696,X759
52,X9,X109,X142,X173,X242,X262,X354,X406,X432,X597,X626,X696,X759
53,X9,X109,X142,X173,X242,X262,X354,X406,X432,X597,X626,X696,X759
54,X9,X109,X142,X285,X293,X354,X406,X484,X578,X597,X626,X696,X759
55,X9,X109,X142,X173,X242,X262,X354,X406,X432,X597,X626,X696,X759
56,X9,X109,X142,X173,X242,X262,X354,X406,X432,X597,X626,X696,X759
57,X9,X102,X109,X142,X242,X354,X406,X484,X578,X597,X626,X696,X759
58,X9,X70,X109,X142,X173,X242,X354,X406,X484,X578,X597,X696,X759
59,X9,X102,X109,X142,X242,X354,X406,X484,X578,X597,X626,X696,X759
60,X9,X102,X109,X142,X242,X354,X406,X484,X578,X597,X626,X696,X759
61,X9,X102,X109,X142,X242,X354,X406,X484,X578,X597,X626,X696,X759
62,X9,X109,X142,X173,X242,X354,X406,X484,X578,X597,X626,X696,X759
63,X9,X109,X142,X242,X251,X354,X406,X432,X484,X597,X626,X696,X759
64,X9,X109,X142,X242,X251,X354,X406,X432,X484,X597,X626,X696,X759
65,X9,X109,X142,X242,X251,X354,X406,X432,X484,X597,X626,X696,X759
66,X9,X109,X142,X242,X354,X406,X432,X484,X597,X626,X637,X696,X759
67,X9,X12,X39,X109,X142,X159,X173,X354,X406,X432,X484,X696,X759
68,X9,X12,X39,X109,X142,X159,X173,X354,X406,X432,X484,X696,X759
69,X9,X12,X39,X109,X142,X159,X173,X354,X406,X432,X484,X696,X759
70,X9,X12,X39,X109,X142,X159,X173,X354,X406,X432,X484,X696,X759
71,X9,X12,X39,X109,X142,X159,X173,X354,X406,X432,X484,X696,X759
72,X9,X12,X39,X109,X142,X159,X173,X354,X406,X432,X484,X696,X759
