0,X17,X167,X216,X250,X282,X316,X522,X523,X589,X593,X614,X700,X737
1,X47,X54,X93,X183,X349,X372,X424,X447,X460,X504,X540,X564,X658
2,X46,X63,X68,X163,X196,X202,X289,X299,X387,X417,X611,X669,X704
3,X2,X93,X112,X120,X194,X291,X463,X517,X529,X582,X632,X642,X757
4,X4,X167,X216,X250,X282,X316,X522,X523,X589,X593,X614,X676,X704
5,X31,X34,X71,X132,X220,X316,X522,X523,X589,X593,X614,X700,X737
6,X31,X34,X71,X132,X220,X316,X522,X523,X589,X593,X614,X700,X737
7,X33,X76,X202,X205,X278,X316,X522,X523,X589,X593,X614,X700,X737
8,X31,X34,X71,X132,X220,X316,X522,X523,X589,X593,X614,X700,X737
9,X31,X34,X71,X132,X220,X316,X522,X523,X589,X593,X614,X700,X737
10,X31,X34,X71,X143,X220,X316,X522,X523,X589,X593,X614,X700,X737
11,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565,X643
12,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565,X643
13,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565,X643
14,X47,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
15,X47,X54,X163,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
16,X23,X115,X155,X175,X208,X259,X278,X289,X299,X387,X417,X564,X704
17,X14,X39,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X704
18,X31,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X704
19,X47,X54,X68,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
20,X47,X54,X68,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
21,X47,X54,X68,X163,X196,X202,X259,X289,X299,X387,X417,X454,X564
22,X23,X71,X175,X208,X259,X288,X310,X424,X446,X466,X494,X564,X565
23,X47,X54,X68,X163,X196,X215,X259,X289,X424,X446,X466,X494,X564
24,X2,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X704
25,X2,X115,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X704
26,X47,X54,X155,X208,X259,X310,X344,X424,X446,X466,X494,X564,X565
27,X2,X71,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
28,X2,X71,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
29,X2,X71,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X565
30,X47,X54,X155,X175,X208,X259,X310,X424,X446,X466,X494,X564,X704
31,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
32,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
33,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
34,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
35,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
36,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
37,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
38,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X745
39,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
40,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
41,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
42,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
43,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
44,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
45,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
46,X47,X54,X155,X175,X208,X259,X310,X424,X466,X494,X564,X704,X767
47,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
48,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
49,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
50,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
51,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
52,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
53,X47,X54,X71,X155,X175,X208,X259,X310,X466,X494,X564,X704,X745
