0,X28,X116,X168,X218,X321,X354,X402,X410,X413,X428,X594,X658,X753
1,X28,X116,X168,X218,X321,X354,X402,X410,X413,X428,X564,X582,X612
2,X28,X116,X168,X218,X321,X354,X402,X410,X413,X428,X564,X582,X612
3,X90,X113,X148,X182,X234,X258,X350,X363,X500,X507,X564,X582,X612
4,X3,X76,X158,X182,X234,X258,X350,X363,X500,X507,X564,X582,X612
5,X3,X76,X158,X182,X234,X258,X350,X363,X500,X507,X564,X612,X681
6,X17,X90,X113,X148,X293,X372,X374,X438,X500,X507,X564,X582,X612
7,X17,X90,X113,X148,X234,X258,X350,X363,X500,X507,X564,X582,X612
8,X17,X90,X113,X148,X234,X258,X350,X363,X500,X507,X564,X582,X612
9,X17,X90,X113,X148,X293,X372,X374,X438,X500,X507,X564,X612,X681
10,X10,X76,X149,X234,X258,X350,X363,X404,X438,X462,X564,X582,X612
11,X10,X76,X158,X182,X234,X258,X350,X363,X500,X507,X564,X582,X612
12,X10,X76,X182,X234,X258,X350,X363,X404,X438,X462,X564,X582,X612
13,X10,X76,X182,X234,X258,X350,X363,X404,X438,X462,X564,X582,X612
14,X10,X76,X158,X182,X234,X258,X350,X363,X438,X462,X564,X582,X612
15,X10,X76,X158,X182,X234,X350,X363,X438,X462,X564,X575,X582,X612
16,X10,X76,X158,X182,X234,X350,X363,X438,X462,X564,X575,X582,X612
17,X10,X76,X158,X182,X234,X258,X350,X363,X438,X462,X564,X582,X681
18,X10,X76,X182,X234,X314,X338,X358,X404,X438,X564,X582,X612,X718
19,X10,X76,X182,X234,X314,X338,X358,X404,X438,X564,X575,X582,X612
20,X10,X76,X182,X234,X314,X338,X358,X404,X438,X564,X575,X582,X612
21,X10,X76,X182,X234,X314,X338,X358,X404,X438,X564,X575,X582,X612
22,X10,X76,X182,X234,X314,X338,X358,X404,X438,X564,X575,X582,X612
23,X17,X113,X148,X314,X338,X358,X404,X438,X501,X564,X582,X612,X718
24,X10,X76,X182,X234,X314,X338,X358,X404,X438,X564,X575,X582,X612
25,X10,X76,X182,X234,X266,X363,X438,X462,X564,X575,X582,X612,X632
26,X10,X76,X182,X314,X338,X350,X363,X404,X438,X462,X564,X582,X612
27,X10,X76,X234,X266,X294,X363,X438,X462,X507,X564,X575,X582,X612
28,X17,X76,X182,X234,X266,X363,X438,X462,X564,X575,X582,X612,X632
29,X10,X170,X230,X245,X338,X404,X438,X507,X564,X575,X582,X612,X632
30,X10,X76,X182,X234,X266,X363,X438,X462,X564,X575,X582,X612,X718
